74681,1
11630,1
7530,1
31380,1
4042,2
63055,1
37788,1
3089,1
16224,1
77064,1
13465,1
66132,1
49814,1
39671,1
17223,1
17712,1
54980,1
6598,1
40677,1
19165,1
56465,1
38581,1
80685,1
65,62535
458,2948
4000,496
883,188
879,279
13765,1
15740,1
1223,62
10567,1
3834,3
2655,10
66036,1
2656,3
6500,80
2622,6
2096,13
67550,1
3425,9
40912,1
5513,1
82147,1
1977,11
9597,1
16565,2
18825,1
2833,5
3377,2
4307,2
10032,1
26490,1
33751,1
2249,4
11745,1
5695,1
9647,1
3566,2
20388,1
58082,1
12607,1
11520,1
8665,1
28392,1
58119,1
4957,1
2924,1
8577,1
8211,1
25862,2
42167,1
25520,1
2392,2
13225,1
59157,1
79309,1
70224,1
34255,1
48908,1
4383,1
10395,1
5578,1
13504,1
37679,1
13795,1
41623,1
37056,1
3561,1
15535,1
42381,1
44807,1
27361,1
95334,1
5740,1
69329,1
19317,1
76000,1
53,36932
255,40886
588,2430
481,2109
970,546
898,243
804,289
799,505
2156,14
13997,2
39409,2
41788,1
13500,15
3790,2
1157,59
27657,1
34780,1
39000,3
30541,1
6890,3
20789,1
21383,1
7584,1
2247,4
26484,1
26746,1
5110,3
37412,1
13468,1
12207,1
3105,4
10264,1
3042,1
40590,1
24482,1
9675,3
4477,2
3028,3
82500,3
12264,2
30745,1
2559,4
6937,1
16295,1
2027,4
26470,1
2914,1
94348,1
42661,1
2802,1
34823,1
39487,1
30519,1
36357,1
24407,1
7567,1
32945,1
72190,1
45891,1
29328,1
5995,1
18881,1
7810,1
12184,1
23457,1
94696,1
75881,2
8701,1
4092,1
10786,1
9181,1
18296,1
24464,1
10257,1
9575,1
15146,1
40821,1
27015,1
94369,1
15647,1
42550,1
14458,1
21307,1
133,72402
472,3538
296,22164
853,218
67567,1
1466,40
2035,15
31418,2
5100,29
1766,12
9475,2
12260,5
1888,18
1718,16
43212,1
4612,3
45975,1
1787,12
28778,1
8450,5
2238,5
6557,1
29011,1
5140,1
5670,3
19912,1
10013,2
14030,1
11550,4
12530,1
23000,14
2542,3
22040,3
8409,1
4583,1
59246,1
10128,3
3691,1
3062,2
73342,1
8640,5
13313,1
36935,1
15781,1
3242,1
8950,2
48234,1
15983,1
19063,1
49202,1
23874,1
16724,2
80378,1
78080,1
33200,1
73349,1
8612,1
23403,1
63220,1
36580,1
25831,1
26913,1
19092,1
92956,1
15216,1
77091,1
55131,1
322,13644
78,57887
513,1905
1016,146
918,217
1133,87
1005,156
4167,2
27000,14
15633,1
25280,1
1808,12
27538,1
45215,1
42675,2
3657,3
2396,7
16800,9
92112,1
15161,2
12723,1
30721,1
13701,1
3577,1
48599,1
59111,1
10558,1
5920,2
19328,1
53127,1
2848,1
22469,1
93978,1
4531,1
96620,1
46586,1
42202,1
56665,1
11894,1
14532,1
12757,1
97503,1
17924,1
31364,1
66280,1
36055,2
91000,1
19440,2
43801,1
5030,1
8664,1
87610,1
5211,1
18174,1
39191,1
69004,1
15966,1
16835,1
321,11021
1160,618
362,10221
673,610
613,1533
633,733
961,152
974,218
857,239
67888,1
2625,102
1533,19
3087,2
46063,1
9035,2
15904,1
4061,1
87411,1
64741,1
18750,7
89047,1
14058,2
5251,1
2564,3
38600,4
29340,2
26500,5
2971,1
4725,13
2479,3
15968,2
10195,1
17774,2
54256,1
4259,1
40253,1
76584,1
17525,3
26379,1
18107,1
91281,1
17265,1
4119,4
15091,1
19678,1
78301,1
6145,1
14437,1
21682,1
19284,2
67864,1
19757,1
24011,1
23421,1
80355,1
19567,1
46420,1
85877,1
18708,1
3149,1
375,22529
593,1519
876,302
597,1267
1417,36
976,277
2835,18
1468,54
13967,1
1212,70
1653,13
6188,5
23850,3
1199,74
2513,18
3441,3
4401,1
20800,5
16813,1
36576,1
1743,19
4798,2
74592,1
13494,1
20490,1
2797,4
32260,1
11954,1
18652,1
24858,1
66435,1
57436,1
4713,3
66470,1
11609,1
21200,2
5375,2
11642,1
59496,1
5235,1
24819,1
53871,1
18827,1
54938,1
5571,1
38323,1
15658,1
38423,1
2173,3
34735,1
31848,2
49061,1
45292,1
4796,1
38247,1
92850,1
11885,1
7342,1
9730,1
8350,2
13046,1
38786,1
62718,1
11478,1
12336,1
44979,1
83298,1
6732,1
36709,1
17253,1
43946,1
29791,1
81462,1
97665,1
44203,1
108,78359
155,67990
1700,697
950,1921
744,720
683,880
8458,1
1525,88
1331,75
26309,2
60833,1
2606,3
7865,2
44018,1
1863,15
8935,1
3843,3
58092,1
4452,1
1561,17
11121,2
11059,3
3431,1
24650,2
7218,1
20097,1
6754,1
12943,1
15497,1
32478,1
36143,1
58118,1
23032,2
3436,3
85914,1
3661,2
2294,2
36074,1
12384,1
69475,1
3124,1
4773,2
11911,1
34097,1
5605,1
8755,1
34158,2
14589,1
85623,1
51321,1
45026,1
15202,1
36846,1
67532,1
27631,1
37210,1
9435,1
21872,1
23428,1
1198,84
211,34937
193,39738
530,3800
368,17130
34,20104
796,528
642,658
1068,171
2200,390
1675,91
1344,91
1404,45
2663,13
23100,4
10290,1
1537,23
11450,1
2225,19
3235,2
11876,1
56417,1
2888,18
1924,11
70497,1
39040,2
38769,1
78559,1
12179,2
22275,1
3152,1
10241,1
18512,1
11333,1
12355,2
11835,2
4263,2
11578,1
4132,1
16605,1
19679,1
79952,1
5038,2
42317,1
16125,3
19909,1
42017,2
36187,1
17397,2
13368,1
42178,1
12854,1
67361,1
94255,1
80570,1
8429,2
70199,1
21051,1
11346,1
20519,1
10334,1
46238,1
12494,1
38456,1
21910,1
48789,1
16721,1
28497,1
8172,1
50292,1
29945,2
61841,1
89789,1
39852,1
12837,1
44941,1
38865,1
101,56089
115,75442
126,65952
1500,4675
772,462
1183,91
1165,155
1745,30
756,563
1823,22
1378,46
2342,4
18258,1
26752,1
2907,3
4865,3
49328,1
10180,2
4181,2
17353,1
6056,2
36547,2
2261,5
2771,3
75241,1
33796,1
4415,1
7744,2
2003,2
36736,1
27396,1
38350,1
4992,1
36447,1
8887,1
48565,1
14044,1
96533,1
8536,1
10626,1
25963,1
11106,1
5597,1
13377,1
3198,3
16671,1
14501,1
3043,1
14999,1
20238,1
5926,1
21214,1
25525,1
32410,1
81,56541
847,250
385,15949
830,790
939,177
874,258
2484,5
1226,69
32313,1
3538,1
2212,5
12287,1
1259,54
10096,1
5254,1
2007,10
2662,4
4169,3
5452,1
34232,1
15840,2
1869,21
54000,1
3313,3
30114,1
28246,1
8325,1
27636,1
3008,4
10994,1
30189,1
7550,3
10272,1
39016,1
4088,2
56375,1
3936,3
22227,1
44882,1
22130,1
10422,2
7666,2
32960,1
12328,1
24759,2
45016,1
33784,1
66500,1
20955,1
21130,1
83853,1
4896,1
14554,1
98759,1
82177,1
23777,2
42807,1
60766,1
3026,1
12447,2
18782,1
5785,1
95454,1
68266,1
11234,1
17059,1
25324,1
23120,1
5055,1
70532,1
18942,1
210,52882
183,43782
28,18015
436,2514
1175,250
1426,20
8116,2
1496,68
1201,49
1031,153
1441,34
2180,25
12077,1
3445,12
14283,1
12030,1
4958,1
4918,2
7800,28
14056,1
11571,2
8976,1
39879,1
2079,8
2683,3
1892,10
69216,1
11838,1
14776,1
3685,4
7613,2
9450,7
2052,6
77020,1
4208,2
11237,2
2313,5
3234,2
10979,1
2463,6
67500,1
51659,1
11103,2
33500,3
63867,1
10254,1
2522,6
55509,1
49355,1
14160,2
22356,1
7325,1
2209,3
8827,1
27314,1
10075,2
9441,1
7935,1
65593,1
19493,1
28686,1
20763,1
8478,1
29323,1
16455,1
14367,1
27145,1
17955,1
48285,1
10011,1
81259,1
1621,8
497,2205
596,1971
1243,79
3650,29
1415,87
762,280
1296,95
2355,19
8500,54
1274,66
1051,52
29046,1
1510,57
2905,17
2044,19
7531,1
2583,8
4230,9
3885,9
4424,1
4155,2
2842,2
3485,7
99685,1
13738,3
10506,1
5119,1
6855,2
11496,1
5592,1
4826,1
10015,1
70592,1
26687,1
23464,1
94455,1
6667,1
4482,1
2018,3
43751,1
16043,1
13371,2
54549,2
21053,1
71469,1
59353,1
45457,1
10680,1
15105,1
13873,1
36794,1
16944,1
6068,1
78750,1
4083,1
63368,1
96999,1
18821,1
15733,1
67310,1
67475,1
13104,1
10058,1
77170,1
300,74710
406,8784
412,13500
787,325
1064,160
1030,252
1163,253
842,264
784,655
1156,84
1489,41
2778,4
16331,1
1752,17
1034,91
2945,5
58949,1
5880,8
14496,1
1826,10
78128,1
12914,1
1974,14
5895,3
2349,6
11694,1
81521,1
1772,15
24220,1
7184,1
2682,2
2386,3
41716,1
29088,1
97810,1
12117,1
97296,1
3151,2
15855,1
17463,1
85467,1
46464,1
73409,1
5188,1
15062,1
4107,2
9434,1
2962,2
29600,2
12102,1
84969,1
14455,1
27645,1
48746,1
89509,1
6695,3
67558,1
11636,2
82424,1
15332,1
83569,1
3706,1
13052,1
25322,1
5930,1
64015,1
94724,1
5845,1
30899,1
40409,1
72894,1
16012,1
89881,1
587,1431
731,564
988,329
1708,17
2240,115
1307,52
1276,76
2015,28
1574,13
20433,1
25725,1
6300,44
10043,1
5028,1
27793,1
80630,1
48705,1
7088,1
4925,2
2094,3
76367,1
15370,2
76480,1
41902,1
18932,1
70859,1
38098,1
12865,1
11081,1
5854,1
25024,1
52455,1
71535,1
22202,1
83199,1
29313,1
2697,1
77228,1
32636,1
3624,4
4843,2
3403,3
12597,2
10177,1
72906,1
10354,1
11841,3
5663,1
18026,1
3626,2
12582,1
27684,1
90147,1
29896,1
54242,1
50666,1
4858,1
41306,1
34248,1
15132,1
76,58262
667,701
688,1312
16000,40
1480,300
914,181
723,536
1372,79
4700,34
1871,10
2467,5
23026,2
3013,1
1816,12
3264,4
26629,1
13416,1
12187,1
9700,8
76114,1
2032,7
3595,1
11213,1
5040,8
1889,8
31330,1
5006,1
2758,6
5965,1
96513,1
49500,2
25973,2
14274,1
3252,1
2526,4
19219,1
86796,1
19420,2
2678,8
4695,2
8130,1
19135,2
3127,2
19821,1
3725,3
11868,1
51600,1
29868,1
67134,1
95024,1
7351,1
29618,1
7321,1
41544,1
3435,3
5756,1
46378,1
39533,1
46734,1
13081,1
8747,2
14783,2
15841,1
74553,1
93072,1
16078,1
14140,1
23900,1
2871,2
20150,1
11686,1
13040,1
10640,1
40405,1
5651,1
4197,1
69780,1
15906,1
11241,1
26,16243
501,1996
332,17606
626,22135
27,15545
577,1475
1235,172
2650,84
45376,2
5875,3
2610,9
3811,3
23760,1
1634,20
3133,2
2023,10
2335,19
2439,4
2857,4
1493,35
3270,5
6488,2
43156,1
9120,3
5212,2
52980,2
6948,2
13409,1
12271,1
4777,1
15599,1
58778,1
77204,1
23377,1
13331,3
34021,1
5759,1
10228,2
20656,2
16075,1
5095,1
4774,2
18819,1
75413,1
45750,1
93229,1
2754,3
11624,1
74643,1
25182,1
13038,1
87303,1
13992,2
97212,1
13524,1
14266,1
37200,1
74682,1
21571,1
61774,1
16338,1
22217,1
5586,1
17985,1
50894,1
17573,1
5993,1
22844,1
42393,1
384,13411
1269,46
3072,1
12337,3
2750,111
1294,104
1019,70
831,203
9165,1
20424,1
4830,4
11777,1
40491,1
60643,1
12504,1
2047,7
46501,1
6865,2
8826,1
35000,7
2189,3
41723,1
3387,2
25381,1
8895,1
1927,11
2331,6
8438,1
5160,5
4919,1
11426,1
30067,1
15440,2
37400,4
43817,1
6040,1
27165,1
40348,1
80394,1
4408,1
28376,1
45741,1
24460,1
75665,1
81118,1
17928,1
74051,1
66363,1
12659,1
62832,1
5647,1
36454,1
94980,1
14375,1
11258,1
14808,1
84357,1
31220,1
5024,1
58130,1
15040,1
12103,2
192,47564
271,21443
159,49063
743,1481
44,29799
1350,955
606,1210
908,308
1875,264
1135,131
844,462
1418,66
811,195
916,247
4538,2
11562,2
7250,13
3287,2
3370,5
2134,3
2322,5
37646,1
3669,2
7225,4
5852,1
98115,1
2738,22
9489,1
5606,1
15108,1
6988,2
35335,1
17448,1
25452,2
3123,2
3528,4
24621,1
15559,1
17545,1
2644,3
3017,1
49201,1
10529,1
16129,1
48598,1
43427,1
81287,1
3922,2
32357,1
41910,1
11165,1
56528,1
2169,3
37903,1
20032,1
15267,1
37755,1
23375,1
37849,1
77627,1
17423,1
10184,1
18496,1
12806,1
17345,1
33018,1
3069,2
19145,2
7962,1
34513,1
55128,1
3481,1
27853,1
25955,1
42450,1
58243,1
48230,1
11076,1
26136,1
84094,1
94442,1
253,22815
1280,607
806,429
1210,165
1148,138
1955,26
1866,15
1363,51
1689,22
52046,1
1771,12
16370,1
1759,15
28913,1
1877,11
44000,5
11162,2
2809,5
25776,1
5708,2
3010,11
2076,12
30146,1
93666,1
19148,1
28673,1
30010,1
67240,1
6528,1
2727,6
21580,1
55500,3
45350,1
2601,2
20509,1
5480,2
15909,1
67378,1
10252,3
2804,2
38748,1
43567,1
7516,1
58278,1
66849,1
52488,1
5768,1
79265,1
18373,1
4209,1
17966,1
14128,1
54159,1
20461,1
51264,1
35370,1
17603,1
7023,1
58630,1
2371,1
5448,1
236,37876
329,13741
103,62130
460,6721
1085,292
1398,61
4240,6
1890,132
1056,151
4200,117
8260,2
5080,3
10800,10
25791,1
2595,8
2629,5
3972,2
4104,1
3279,3
1873,26
2069,7
2062,8
2496,4
2497,3
2198,6
8022,1
57840,1
5142,1
2323,7
20313,1
14462,1
6110,3
18050,1
3456,2
4025,5
3284,2
6030,2
15188,2
17883,1
65882,1
4286,2
18053,1
12310,1
11308,1
16131,1
3512,2
12873,1
20902,1
84278,1
11598,2
38782,1
8326,1
9712,1
56130,1
11259,1
42034,1
11475,1
30044,1
34825,1
39638,1
88021,1
18075,1
350,37511
12,17849
336,17426
973,209
1260,606
2236,11
984,298
1046,84
15696,1
14830,4
1093,80
14575,1
2228,5
11950,2
22096,1
43456,1
56847,1
3196,3
4305,2
2723,7
26217,1
20434,1
53475,1
20147,1
41370,1
51641,1
30538,1
12935,1
86282,1
12137,1
13101,1
10539,2
3548,1
90211,1
20379,1
2939,4
4144,2
82838,1
77158,1
78394,1
29464,1
2531,5
18012,1
7940,1
72561,1
3328,4
41157,1
6810,1
24900,2
3228,1
24479,1
7005,1
3054,1
2409,2
26739,1
5322,1
55129,1
4198,1
97760,1
65058,1
4523,1
22408,1
33319,1
8255,1
29659,1
43659,1
15516,1
29936,1
18988,1
21612,1
57386,1
4317,1
20790,1
82592,1
78608,1
223,33404
738,506
860,1158
2920,19
3500,422
1838,71
13125,6
2680,19
1769,12
2090,24
56869,1
24523,1
10285,1
3325,15
3037,1
2675,10
3990,10
50779,1
3353,1
70211,1
5307,2
2692,4
2006,12
35721,1
30570,1
95891,1
2701,3
19944,1
32254,1
3792,2
6668,1
10845,1
33100,1
84306,1
62738,1
90297,1
24419,2
95740,1
12722,1
31929,1
25356,1
37676,1
99406,1
23596,1
13290,1
5105,1
39457,1
2684,1
8460,1
71009,1
18036,1
93325,1
31332,1
78274,1
5328,2
45825,1
79965,1
24137,1
3116,1
15593,1
11120,1
98698,1
13440,1
3679,1
73491,1
10251,1
40054,1
9825,1
96345,1
27441,1
90870,1
17400,3
28153,1
49887,1
3859,1
417,212467
388,15002
602,1299
548,2787
1208,171
39848,1
7600,14
2168,9
1775,60
2753,3
5062,1
9915,2
7106,2
53482,1
3260,5
16483,1
19815,2
6100,14
45625,1
21855,1
85286,1
7583,1
8774,1
99000,3
92219,1
19188,1
24115,2
60217,1
10728,2
3865,3
20041,1
43389,3
98961,1
6572,1
10913,1
3912,3
19100,2
6896,1
63975,1
3519,3
19136,1
72385,1
3502,3
54152,1
51159,1
73589,1
93752,1
25833,1
12489,1
39219,1
7856,1
26775,1
85634,1
69668,1
5909,1
22229,1
72974,1
28472,1
14370,1
5886,1
4910,1
13248,1
37247,1
18896,1
52896,1
16475,1
91,52138
409,10253
578,1827
663,796
1820,198
926,234
8419,1
12000,78
1564,21
1077,69
2975,33
1777,15
1978,25
28450,1
1659,14
84494,1
6045,2
6650,8
12708,1
13122,2
2022,5
12368,1
19589,3
5370,4
50339,2
23234,1
8270,1
4227,2
86099,1
20798,1
84744,1
22624,1
35568,1
15570,3
2502,3
15438,1
6792,1
52871,1
20827,2
27952,1
28951,1
90737,1
39907,2
44832,1
98194,1
20875,1
4363,1
7742,1
14945,1
19276,1
12889,1
23664,1
6880,1
19202,1
5765,1
17204,1
10082,1
13297,1
3711,1
72994,1
3216,1
47228,1
33156,1
38761,1
39628,1
31979,1
40800,1
18418,1
4397,1
20808,1
15950,1
28513,1
18779,1
41282,1
333,16533
1290,166
707,688
3450,53
1215,174
822,266
1925,138
2237,7
55959,1
5112,1
16609,1
1908,27
69915,1
19000,14
28060,1
2113,20
30709,1
38526,2
1457,24
2772,6
28332,1
34500,4
2127,13
3546,2
2255,11
2668,2
1582,8
3891,2
41771,1
21456,1
32232,1
2789,3
10760,1
31630,2
22350,2
3184,1
18478,1
6178,2
2227,3
10600,7
20475,1
12273,1
74990,1
2726,1
70718,1
4823,2
14364,1
21223,1
2961,2
17852,3
3071,3
4070,2
72899,1
95058,1
60588,1
24376,1
12639,1
23517,2
56641,1
43829,1
4389,2
61862,1
95706,1
25375,1
62261,2
20836,1
17715,1
17720,1
79691,1
11982,1
59441,1
85007,1
9456,1
13111,1
94331,1
16073,1
44915,1
32662,1
53863,1
25874,1
76450,1
222,31300
285,35145
875,1108
601,1346
3240,16
1324,63
2031,8
1249,50
1565,32
1824,11
3180,17
2288,25
1804,21
42166,1
10433,1
4720,9
65917,1
86878,1
9674,1
48900,2
23450,2
4120,3
15742,1
55026,1
20702,1
10776,2
13219,1
13975,4
3673,1
11437,1
15784,1
2532,5
14422,1
24466,1
92480,1
94520,1
25326,1
44723,1
4090,3
8186,1
3905,1
22023,1
85944,1
82006,1
4323,2
92935,1
11948,1
11491,1
17466,1
30786,1
3888,1
3108,1
9193,1
10823,1
6616,1
14870,2
16473,2
77089,1
20349,1
75675,1
23924,1
15925,2
21944,1
48231,1
15474,1
39404,1
14507,1
8780,1
5905,1
3654,1
13098,1
209,36648
128,91895
372,13014
604,1870
22,14077
330,23107
685,1153
3200,188
727,484
1550,253
995,663
1065,199
1125,796
1961,7
2725,18
1295,195
1469,33
77346,1
19016,1
1796,27
1731,8
1886,15
1332,61
10209,1
50153,1
4203,1
1848,17
42689,2
37778,1
10049,1
10037,1
5953,1
13228,1
49845,1
5320,3
2242,4
19872,1
6469,2
58006,1
2521,4
7080,1
40368,1
12962,1
4336,1
13295,1
59527,1
5213,1
33953,1
4403,1
12088,1
2407,4
24883,1
7787,1
82693,1
4788,1
94721,1
22150,1
12203,2
69583,1
6273,1
11849,1
44138,2
67182,1
6630,1
93704,1
16928,1
13132,1
23472,1
24540,1
3579,1
97801,1
70941,1
86712,1
34789,1
122,68815
230,49942
319,17256
625,12960
5500,111
493,2133
686,806
1176,115
1583,23
1291,48
88542,1
2517,6
3975,17
17946,1
2013,13
86335,1
5025,9
2828,6
8005,1
17915,3
13275,3
8969,1
18430,1
15700,6
10668,3
20900,1
21268,2
13439,2
11829,1
4521,1
4280,2
17817,1
94759,1
59755,1
24706,1
15330,1
68170,1
45300,2
30400,1
23831,1
88290,1
25969,1
79829,1
18303,1
83818,1
15829,1
67216,1
3728,2
20498,1
7210,2
19828,1
46427,1
9573,1
31111,1
88546,1
29437,1
45339,1
14013,1
8047,1
11226,1
11483,2
16688,1
15638,1
12170,1
93,59665
157,64014
232,37653
225,57104
190,66797
233,30813
31391,1
758,325
924,273
32000,5
3390,8
5516,2
1506,20
11353,1
12777,1
2148,3
81599,1
2414,2
13000,32
66156,1
29889,1
2042,3
83774,1
1633,6
42388,1
7400,13
43449,1
2774,1
12972,1
12589,1
31599,1
7284,1
67871,1
10982,1
11026,1
21942,2
2724,2
8375,2
50893,2
28701,1
86278,1
65590,1
31489,2
13921,1
98953,1
16516,1
66214,1
53589,1
41461,1
41650,1
88028,1
5266,1
4726,2
22581,1
3482,1
6898,1
17861,1
65518,1
9988,1
31295,1
20344,1
79833,1
15097,1
21364,1
94297,1
20644,1
6740,1
69158,1
93896,1
22317,1
6924,1
79814,1
32840,1
15958,1
26872,1
42469,1
367,9661
246,24744
360,32612
346,11080
476,3663
725,1500
539,1868
861,230
599,2083
855,570
1061,109
3991,2
26802,2
22397,1
3920,17
1588,24
4455,2
2791,3
18100,3
7975,2
91500,2
19643,1
4530,8
13575,2
64640,1
41470,1
37074,1
12533,1
96145,1
18059,1
17619,1
3276,3
6795,2
2757,2
8037,1
26093,1
15894,2
56778,1
14975,1
3670,4
15013,1
18483,2
17295,1
11159,1
12558,1
36789,1
25767,1
3244,3
78194,1
19496,1
57581,1
48209,1
2609,3
7293,1
9759,1
4040,3
26084,3
83534,1
9138,1
88016,1
31457,1
18564,1
12467,1
14730,1
19515,1
13236,1
30150,1
6954,1
24823,1
14534,1
111,56677
224,40509
519,2156
654,600
1729,11
1197,76
1505,67
10779,1
1785,97
2628,5
11273,1
3817,1
23505,1
2404,8
4277,4
6350,4
33689,1
2607,4
1942,17
8150,6
33918,1
23250,2
6607,1
28126,1
5655,1
13229,1
22580,1
17350,1
3222,2
26451,1
7160,3
2181,6
82000,1
5478,1
13318,2
26950,1
47846,1
3132,2
3495,3
14257,1
8595,1
4568,1
36616,1
34932,1
27083,1
18084,1
3504,2
12583,1
35846,1
40266,1
22058,1
58055,1
5346,1
29141,1
38978,1
80960,1
49465,1
21425,1
24806,1
17519,1
31913,1
54756,1
10070,1
22089,1
12580,1
14743,1
47,29659
1939,12
1477,37
36467,1
1456,55
2192,6
1207,43
31279,1
2284,5
1944,13
13357,2
21553,1
3144,3
2064,7
6960,1
4655,4
2549,4
3140,8
3045,8
18900,5
3567,2
8480,1
95218,1
33275,1
6690,2
4384,2
7890,1
12870,1
9548,1
2612,4
27078,1
9702,1
28071,1
7970,1
2051,2
23582,1
43600,2
9588,2
5640,6
10124,2
90186,1
2638,1
10310,1
25296,1
11824,1
11519,1
54469,1
92876,1
45973,1
74925,1
74392,1
4851,1
17377,1
91343,1
4481,1
60422,1
10240,1
19520,1
23009,1
4642,1
94728,1
12459,1
6553,1
28929,1
13339,1
20413,1
21917,1
22594,1
140,99628
177,48142
416,22011
556,2143
1300,1696
711,671
1055,135
1244,67
1425,410
1899,15
827,225
12750,7
84319,1
2306,8
2037,5
39318,1
3293,3
2038,13
1613,71
2398,12
2998,9
14988,1
30343,1
7203,2
68893,1
30945,1
16533,1
25932,1
11469,1
41596,1
30680,2
40279,1
4756,1
97116,1
20602,1
4698,4
6143,1
6435,2
5162,2
6394,1
39935,1
2109,3
14488,1
13024,1
92938,1
12526,1
2619,3
28796,1
56277,1
18947,1
17482,1
56031,1
4032,1
19901,1
3498,1
11863,1
22833,1
21939,1
4498,1
6515,1
22441,1
72725,1
23731,1
87720,1
21272,1
9439,1
22487,1
47680,1
15027,1
66883,1
152,74729
132,71815
444,2901
665,1379
671,702
18123,2
1206,54
47667,1
10410,4
6125,6
3336,5
1114,71
10140,4
7875,7
15050,2
2056,6
2466,6
36977,2
8200,13
3721,1
10208,1
17325,1
3734,2
4246,1
17859,1
69399,1
8010,2
10664,1
73478,1
12431,1
22840,2
66651,1
2582,2
36960,3
41526,1
10421,2
94350,2
16687,1
3104,2
3919,2
11289,2
70277,1
4828,1
5593,1
15506,1
90058,1
11992,1
52316,1
7696,1
3857,2
20160,1
35992,1
11492,1
14853,1
4327,2
10604,1
26904,1
75146,1
10903,1
31682,1
6560,1
17129,1
14681,1
66977,1
22725,1
63991,1
21952,1
47673,1
20662,1
353,11755
185,56672
694,815
305,19709
355,13401
696,1146
618,1851
1694,20
30000,35
882,261
747,346
2045,16
1542,16
3349,2
1586,31
1599,26
1512,26
14308,1
64229,1
17318,1
16591,2
89311,1
42000,11
2092,7
9732,1
32570,1
11250,13
2312,8
72810,1
12473,1
3155,3
50761,1
4469,1
2616,3
90862,1
61509,1
6097,1
4844,2
30113,1
5334,1
75950,1
14404,1
16400,2
29000,8
68440,1
44883,1
32614,1
10377,1
31422,1
16974,2
22483,1
24151,2
26267,1
79588,1
40245,1
32536,1
6480,3
20884,1
4185,3
12349,3
20448,2
88152,1
3940,1
26520,1
15435,2
25087,2
16429,1
29570,1
10352,1
14852,1
80274,1
25931,1
36594,1
18778,1
4641,2
2882,1
2898,2
15339,1
19448,1
10589,1
1786,1
53207,1
53025,1
94287,1
4893,1
64698,1
44802,1
18632,1
69911,1
15393,1
79388,1
28541,1
13655,1
15186,1
22177,1
21429,1
26799,1
11707,1
10518,1
38717,1
41626,1
5609,1
21579,1
325,23311
291,15810
386,10447
1306,53
906,186
1288,109
955,337
1723,27
18500,9
2219,1
16104,1
1311,44
88489,1
2647,1
2108,3
2483,4
33055,1
12032,1
88000,1
90012,1
1774,8
6706,1
10586,2
21177,1
10311,2
37396,1
5450,3
41800,1
93444,1
2082,2
7898,1
16949,1
14580,1
31795,1
7001,1
33842,2
5344,2
2339,1
23235,2
5285,2
59529,1
10774,1
13085,1
3029,1
5639,1
7519,1
28712,1
10346,2
83331,1
10984,1
29052,1
14804,1
5595,1
22295,1
22444,1
