Activity Year,Respondent ID,Agency Code,Parent Respondent ID,Parent Name (Panel),Parent City (Panel),Parent State (Panel),Region,Assets,Other Lender Code,Respondent Name (Panel),Respondent City (Panel),Respondent State (Panel),Top Holder RSSD ID,Top Holder Name,Top Holder City,Top Holder State,Top Holder Country,Respondent RSSD ID,Parent RSSD ID,Respondent FIPS State Number
2012,0000000661,1,          ,                              ,                         ,  ,01,0000607717,0,DNB FIRST NA                                                          ,DOWNINGTOWN              ,PA                    ,0001117455,DNB FNCL CORP                 ,DOWNINGTOWN              ,PA,UNITED STATES                           ,00000713180,000000000,42
2012,0000000676,1,          ,                              ,                         ,  ,01,0000261807,0,NATIONAL GRAND BK OF MARBLEH                                          ,MARBLEHEAD               ,MA                    ,0001115406,GRAND BK CORP                 ,MARBLEHEAD               ,MA,UNITED STATES                           ,00008636070,000000000,25
2012,0000000866,1,          ,                              ,                         ,  ,01,0000267516,0,MILFORD NB&TC                                                         ,MILFORD                  ,MA                    ,0002651581,MNB BC                        ,MILFORD                  ,MA,UNITED STATES                           ,00008790000,000000000,25
2012,0000000929,1,          ,                              ,                         ,  ,01,0000262853,0,NATIONAL UNION BK                                                     ,KINDERHOOK               ,NY                    ,0002589732,KINDERHOOK BK CORP            ,KINDERHOOK               ,NY,UNITED STATES                           ,00003134010,000000000,36
2012,0000000976,1,          ,                              ,                         ,  ,01,0000160120,0,PUTNAM COUNTY NB OF CARMEL                                            ,CARMEL                   ,NY                    ,0000000000,                              ,                         ,  ,                                        ,00002870070,000000000,36
2012,0000001027,1,          ,                              ,                         ,  ,01,0000554692,0,LYONS NB                                                              ,LYONS                    ,NY                    ,0001246476,LYONS BC                      ,LYONS                    ,NY,UNITED STATES                           ,00003232040,000000000,36
2012,0000001083,1,          ,                              ,                         ,  ,01,0000129256,0,FIRST NB OF GROTON                                                    ,GROTON                   ,NY                    ,0000000000,                              ,                         ,  ,                                        ,00009175000,000000000,36
2012,0000001090,1,          ,                              ,                         ,  ,01,0001403481,0,ALLIANCE BK NA                                                        ,SYRACUSE                 ,NY                    ,0001140510,ALLIANCE FC                   ,SYRACUSE                 ,NY,UNITED STATES                           ,00008142160,000000000,36
2012,0000001154,1,          ,                              ,                         ,  ,03,0000270539,0,FIRST NB OF OTTAWA                                                    ,OTTAWA                   ,IL                    ,0002791816,FIRST OTTAWA BSHRS            ,OTTAWA                   ,IL,UNITED STATES                           ,00008562430,000000000,17
2012,0000001194,1,          ,                              ,                         ,  ,01,0000178759,0,ROCKPORT NB                                                           ,ROCKPORT                 ,MA                    ,0002802909,ROCKPORT NAT BC               ,ROCKPORT                 ,MA,UNITED STATES                           ,00005550050,000000000,25
2012,0000001195,1,          ,                              ,                         ,  ,01,0000284854,0,NATIONAL BK OF MIDDLEBURY                                             ,MIDDLEBURY               ,VT                    ,0001136214,MIDDLEBURY NAT CORP           ,MIDDLEBURY               ,VT,UNITED STATES                           ,00001733060,000000000,50
2012,0000001253,1,          ,                              ,                         ,  ,01,0000387870,0,BALLSTON SPA NB                                                       ,BALLSTON SPA             ,NY                    ,0001048728,BALLSTON SPA BC               ,BALLSTON SPA             ,NY,UNITED STATES                           ,00000005050,000000000,36
2012,0000001354,1,          ,                              ,                         ,  ,01,0005558535,0,NBT BK NA                                                             ,NORWICH                  ,NY                    ,0001139279,NBT BC                        ,NORWICH                  ,NY,UNITED STATES                           ,00007021170,000000000,36
2012,0000001368,1,          ,                              ,                         ,  ,01,0000552102,0,COMMUNITY NB                                                          ,DERBY                    ,VT                    ,0001115040,COMMUNITY BC                  ,DERBY                    ,VT,UNITED STATES                           ,00002705040,000000000,50
2012,0000001398,1,          ,                              ,                         ,  ,01,0000206436,0,NATIONAL BK OF COXSACKIE                                              ,COXSACKIE                ,NY                    ,0000000000,                              ,                         ,  ,                                        ,00002345060,000000000,36
2012,0000001467,1,          ,                              ,                         ,  ,04,0001675891,0,LANDMARK BK NA                                                        ,COLUMBIA                 ,MO                    ,0001054514,LANDRUM CO                    ,COLUMBIA                 ,MO,UNITED STATES                           ,00001032550,000000000,29
2012,0000001493,1,          ,                              ,                         ,  ,03,0000675932,0,FIRST SOUTHERN NB                                                     ,LANCASTER                ,KY                    ,0001247987,FIRST SOUTHERN BC             ,STANFORD                 ,KY,UNITED STATES                           ,00007026120,000000000,21
2012,0000001750,1,          ,                              ,                         ,  ,04,0000734604,0,FIRST NB OF SANTA FE                                                  ,SANTA FE                 ,NM                    ,0001023154,NEW MEXICO BANQUEST CORP      ,SANTA FE                 ,NM,UNITED STATES                           ,00007872530,000000000,35
2012,0000001770,1,          ,                              ,                         ,  ,04,0001355656,0,BOONE CTY NB OF COLUMBIA                                              ,COLUMBIA                 ,MO                    ,0001094314,CENTRAL BANCOMPANY            ,JEFFERSON CITY           ,MO,UNITED STATES                           ,00002990460,000000000,29
2012,0000001794,1,          ,                              ,                         ,  ,03,0000190145,0,FIRST NB MN                                                           ,SAINT PETER              ,MN                    ,0001128460,BANCOMMUNITY SVC CORP         ,SAINT PETER              ,MN,UNITED STATES                           ,00001977590,000000000,27
2012,0000001950,1,          ,                              ,                         ,  ,02,0001071206,0,FIRST NB OF FORT SMITH                                                ,FORT SMITH               ,AR                    ,0001491360,FIRST BK CORP                 ,FORT SMITH               ,AR,UNITED STATES                           ,00003975400,000000000,05
2012,0000001997,1,          ,                              ,                         ,  ,03,0000675540,0,NATIONAL B&TC                                                         ,WILMINGTON               ,OH                    ,0001473571,NB&T FNCL GROUP ESOP          ,WILMINGTON               ,OH,UNITED STATES                           ,00003284230,000000000,39
2012,0000002036,1,          ,                              ,                         ,  ,03,0000726083,0,VINTON CTY NB OF MCARTHUR                                             ,MC ARTHUR                ,OH                    ,0001070765,COMMUNITY BSHRS               ,MCARTHUR                 ,OH,UNITED STATES                           ,00007548260,000000000,39
2012,0000002068,1,          ,                              ,                         ,  ,04,0000846417,0,FIRST DAKOTA NB                                                       ,YANKTON                  ,SD                    ,0001404687,FIRST DAKOTA FC               ,YANKTON                  ,SD,UNITED STATES                           ,00004412560,000000000,46
2012,0000002137,1,          ,                              ,                         ,  ,01,0008395863,0,NATIONAL PENN BK                                                      ,BOYERTOWN                ,PA                    ,0001117026,NATIONAL PENN BSHRS           ,BOYERTOWN                ,PA,UNITED STATES                           ,00008021100,000000000,42
2012,0000002221,1,          ,                              ,                         ,  ,02,0000455708,0,FIRST NB OF MCMINNVILLE                                               ,MCMINNVILLE              ,TN                    ,0001086449,FIRST MCMINNVILLE CORP        ,MCMINNVILLE              ,TN,UNITED STATES                           ,00000872340,000000000,47
2012,0000002234,1,          ,                              ,                         ,  ,03,0004154904,0,FIRST MRCH BK NA                                                      ,MUNCIE                   ,IN                    ,0001208559,FIRST MRCH CORP               ,MUNCIE                   ,IN,UNITED STATES                           ,00000171470,000000000,18
2012,0000002242,1,          ,                              ,                         ,  ,03,0000190517,0,HAVANA NB                                                             ,HAVANA                   ,IL                    ,0002909853,COMMUNITY INV GRP             ,HAVANA                   ,IL,UNITED STATES                           ,00009407310,000000000,17
2012,0000002302,1,          ,                              ,                         ,  ,03,0000134393,0,FIRST NB                                                              ,BELLEVUE                 ,OH                    ,0001071258,FIRST BSHRS                   ,BELLEVUE                 ,OH,UNITED STATES                           ,00002434140,000000000,39
2012,0000002311,1,          ,                              ,                         ,  ,01,0002266816,0,CAMDEN NB                                                             ,CAMDEN                   ,ME                    ,0001130249,CAMDEN NAT CORP               ,CAMDEN                   ,ME,UNITED STATES                           ,00005930070,000000000,23
2012,0000002360,1,          ,                              ,                         ,  ,03,0000787127,0,LCNB NB                                                               ,LEBANON                  ,OH                    ,0002759900,LCNB CORP                     ,LEBANON                  ,OH,UNITED STATES                           ,00007859230,000000000,39
2012,0000002449,1,          ,                              ,                         ,  ,03,0000570492,0,MERCHANTS NB                                                          ,HILLSBORO                ,OH                    ,0002485487,MERCHANTS BC                  ,HILLSBORO                ,OH,UNITED STATES                           ,00007012220,000000000,39
2012,0000002477,1,          ,                              ,                         ,  ,02,0000197681,0,FIRST NB                                                              ,WEATHERFORD              ,TX                    ,0001105751,FIRST BAIRD BSHRS             ,BEDFORD                  ,TX,UNITED STATES                           ,00006143680,000000000,48
2012,0000002503,1,          ,                              ,                         ,  ,03,0000176070,0,HOMETOWN NB                                                           ,LA SALLE                 ,IL                    ,0001209323,LASALLE BC                    ,LA SALLE                 ,IL,UNITED STATES                           ,00007706390,000000000,17
2012,0000002515,1,          ,                              ,                         ,  ,01,0000764126,0,EPHRATA NB                                                            ,EPHRATA                  ,PA                    ,0001116681,HIBSHMAN TR FOR EPHRATA NB STK,EPHRATA                  ,PA,UNITED STATES                           ,00004259110,000000000,42
2012,0000002560,1,          ,                              ,                         ,  ,03,0000105293,0,FARMERS NB OF CYNTHIANA                                               ,CYNTHIANA                ,KY                    ,0001071511,FARMERS NAT BC                ,CYNTHIANA                ,KY,UNITED STATES                           ,00008544180,000000000,21
2012,0000002725,1,          ,                              ,                         ,  ,03,0000834525,0,FIRST NAT B&TC                                                        ,BELOIT                   ,WI                    ,0001209042,CENTRE 1 BC                   ,BELOIT                   ,WI,UNITED STATES                           ,00002078450,000000000,55
2012,0000002747,1,          ,                              ,                         ,  ,03,0001546948,0,HORIZON BK NA                                                         ,MICHIGAN CITY            ,IN                    ,0001209136,HORIZON BC                    ,MICHIGAN CITY            ,IN,UNITED STATES                           ,00001305410,000000000,18
2012,0000002780,1,          ,                              ,                         ,  ,04,0000194782,0,FIRST NB OF WAHOO                                                     ,WAHOO                    ,NE                    ,0001020854,BANK MGMT                     ,WAHOO                    ,NE,UNITED STATES                           ,00005400560,000000000,31
2012,0000002782,1,          ,                              ,                         ,  ,04,0004065989,0,INTRUST BK NA                                                         ,WICHITA                  ,KS                    ,0001064278,INTRUST FC                    ,WICHITA                  ,KS,UNITED STATES                           ,00005578580,000000000,20
2012,0000003060,1,          ,                              ,                         ,  ,04,0000215474,0,JONES NB&TC OF SEWARD                                                 ,SEWARD                   ,NE                    ,0001061156,JONES NAT CORP                ,SEWARD                   ,NE,UNITED STATES                           ,00004695590,000000000,31
2012,0000003091,1,          ,                              ,                         ,  ,04,0000089484,0,FIRST NB OF WELLINGTON                                                ,WELLINGTON               ,KS                    ,0001067514,FIRST FC                      ,WELLINGTON               ,KS,UNITED STATES                           ,00003694530,000000000,20
2012,0000003105,1,          ,                              ,                         ,  ,04,0000287837,0,FIRST NB                                                              ,WAVERLY                  ,IA                    ,0001206395,FIRST WAVERLY CORP            ,WAVERLY                  ,IA,UNITED STATES                           ,00003764420,000000000,19
2012,0000003124,1,          ,                              ,                         ,  ,04,0000716906,0,SECURITY NB SIOUX CITY                                                ,SIOUX CITY               ,IA                    ,0001200348,SECURITY NAT CORP             ,DAKOTA DUNES             ,SD,UNITED STATES                           ,00004182490,000000000,19
2012,0000003147,1,          ,                              ,                         ,  ,01,0000131457,0,NATIONAL BK OF MALVERN                                                ,MALVERN                  ,PA                    ,0002409755,MALVERN BK CORP               ,MALVERN                  ,PA,UNITED STATES                           ,00009776160,000000000,42
2012,0000003175,1,          ,                              ,                         ,  ,04,0000273413,0,CITIZENS BK NA                                                        ,FORT SCOTT               ,KS                    ,0001417360,FIRST CAP CORP                ,FORT SCOTT               ,KS,UNITED STATES                           ,00008423580,000000000,20
2012,0000003218,1,          ,                              ,                         ,  ,04,0000276837,0,CORNERBANK NA                                                         ,WINFIELD                 ,KS                    ,0001064269,CORNERSTONE ALLIANCE          ,WINFIELD                 ,KS,UNITED STATES                           ,00000911560,000000000,20
2012,0000003393,1,          ,                              ,                         ,  ,04,0001054086,0,FIRST NB IN SIOUX FALLS                                               ,SIOUX FALLS              ,SD                    ,0001126354,MINNEHAHA BSHRS               ,SIOUX FALLS              ,SD,UNITED STATES                           ,00003268580,000000000,46
2012,0000003434,1,          ,                              ,                         ,  ,04,0000158838,0,FIRST NB OF WAMEGO                                                    ,WAMEGO                   ,KS                    ,0001060524,WAMEGO BSHRS                  ,WAMEGO                   ,KS,UNITED STATES                           ,00005520590,000000000,20
2012,0000003509,1,          ,                              ,                         ,  ,04,0000226862,0,CITIZENS BK OF KS NA                                                  ,KINGMAN                  ,KS                    ,0001061987,KING BSHRS                    ,KINGMAN                  ,KS,UNITED STATES                           ,00010148530,000000000,20
2012,0000003533,1,          ,                              ,                         ,  ,02,0000128697,0,FIRST NB                                                              ,BALLINGER                ,TX                    ,0001106990,TEXAS COUNTRY BSHRS           ,BRADY                    ,TX,UNITED STATES                           ,00001604540,000000000,48
2012,0000003543,1,          ,                              ,                         ,  ,04,0000108702,0,FIRST NB&TC OF JUNCTION CITY                                          ,JUNCTION CITY            ,KS                    ,0001061893,EXCHANGE CO                   ,KEARNEY                  ,NE,UNITED STATES                           ,00002403560,000000000,20
2012,0000003654,1,          ,                              ,                         ,  ,03,0001055815,0,FARMERS NB                                                            ,CANFIELD                 ,OH                    ,0001071191,FARMERS NAT BC                ,CANFIELD                 ,OH,UNITED STATES                           ,00006808130,000000000,39
2012,0000003656,1,          ,                              ,                         ,  ,02,0003907053,0,CADENCE BK NA                                                         ,BIRMINGHAM               ,AL                    ,0004037349,CADENCE BC LLC                ,HOUSTON                  ,TX,UNITED STATES                           ,00042625340,000000000,01
2012,0000003711,1,          ,                              ,                         ,  ,03,0000058029,0,ATLANTA NB                                                            ,ATLANTA                  ,IL                    ,0002971270,ANB BC                        ,ATLANTA                  ,IL,UNITED STATES                           ,00006722380,000000000,17
2012,0000003724,1,          ,                              ,                         ,  ,03,0000317720,0,FIRST NB FOX VALLEY                                                   ,NEENAH                   ,WI                    ,0001208876,FIRST MENASHA BSHRS           ,NEENAH                   ,WI,UNITED STATES                           ,00006759490,000000000,55
2012,0000003817,1,          ,                              ,                         ,  ,01,0001726940,0,CANANDAIGUA NB&TC                                                     ,CANANDAIGUA              ,NY                    ,0001133503,CANANDAIGUA NAT CORP          ,CANANDAIGUA              ,NY,UNITED STATES                           ,00001616020,000000000,36
2012,0000003956,1,          ,                              ,                         ,  ,04,0000502019,0,BAKER BOYER NB                                                        ,WALLA WALLA              ,WA                    ,0001141870,BAKER BOYER BC                ,WALLA WALLA              ,WA,UNITED STATES                           ,00000696780,000000000,53
2012,0000004013,1,          ,                              ,                         ,  ,01,0000060029,0,LENOX NB                                                              ,LENOX                    ,MA                    ,0000000000,                              ,                         ,  ,                                        ,00007912050,000000000,25
2012,0000004039,1,          ,                              ,                         ,  ,01,0000386809,0,FIRST NB OF MIFFLINTOWN                                               ,MIFFLINTOWN              ,PA                    ,0001132896,FIRST CMNTY FNCL CORP         ,MIFFLINTOWN              ,PA,UNITED STATES                           ,00002120180,000000000,42
2012,0000004076,1,          ,                              ,                         ,  ,02,0000117587,0,FIRST NATIONAL BANK MCGREGOR                                          ,MCGREGOR                 ,TX                    ,0000000000,                              ,                         ,  ,                                        ,00008950550,000000000,48
2012,0000004093,1,          ,                              ,                         ,  ,02,0000411931,0,FIRST NB                                                              ,BASTROP                  ,TX                    ,0002410304,BASTROP BSHRS                 ,BASTROP                  ,TX,UNITED STATES                           ,00000180500,000000000,48
2012,0000004097,1,          ,                              ,                         ,  ,02,0000477836,0,NATIONAL BK                                                           ,GATESVILLE               ,TX                    ,0003059773,NATIONAL UNITED BSHRS         ,GATESVILLE               ,TX,UNITED STATES                           ,00003220560,000000000,48
2012,0000004107,1,          ,                              ,                         ,  ,01,0000368522,0,NATIONAL CAPITAL BK OF WA                                             ,WASHINGTON               ,DC                    ,0000000000,                              ,                         ,  ,                                        ,00007918210,000000000,11
2012,0000004137,1,          ,                              ,                         ,  ,03,0000291770,0,STEPHENSON NB&TC                                                      ,MARINETTE                ,WI                    ,0001245509,STEPHENSON NAT BC             ,MARINETTE                ,WI,UNITED STATES                           ,00005980480,000000000,55
2012,0000004166,1,          ,                              ,                         ,  ,02,0001415041,0,FIRST FNCL BK NA                                                      ,ABILENE                  ,TX                    ,0001102312,FIRST FNCL BSHRS              ,ABILENE                  ,TX,UNITED STATES                           ,00004700500,000000000,48
2012,0000004208,1,          ,                              ,                         ,  ,02,0000406722,0,FIRST NB                                                              ,HUNTSVILLE               ,TX                    ,0003018958,FIRST NAT BSHRS               ,HUNTSVILLE               ,TX,UNITED STATES                           ,00005833520,000000000,48
2012,0000004230,1,          ,                              ,                         ,  ,01,0001483894,0,SUFFOLK CTY NB                                                        ,RIVERHEAD                ,NY                    ,0001130865,SUFFOLK BC                    ,RIVERHEAD                ,NY,UNITED STATES                           ,00007996120,000000000,36
2012,0000004238,1,          ,                              ,                         ,  ,02,0000278259,0,FIRST NB                                                              ,BEEVILLE                 ,TX                    ,0001130771,FIRST BEEVILLE FC             ,BEEVILLE                 ,TX,UNITED STATES                           ,00000282550,000000000,48
2012,0000004241,1,          ,                              ,                         ,  ,02,0000430818,0,FIRST NB                                                              ,BELLVILLE                ,TX                    ,0002112439,INDUSTRY BSHRS                ,INDUSTRY                 ,TX,UNITED STATES                           ,00000917540,000000000,48
2012,0000004246,1,          ,                              ,                         ,  ,02,0000281670,0,COMANCHE NB                                                           ,COMANCHE                 ,TX                    ,0002973238,COMANCHE NAT CORP             ,COMANCHE                 ,TX,UNITED STATES                           ,00009495560,000000000,48
2012,0000004265,1,          ,                              ,                         ,  ,02,0000586112,0,LEGEND BK NA                                                          ,BOWIE                    ,TX                    ,0001416578,LEGEND BC                     ,BOWIE                    ,TX,UNITED STATES                           ,00001003570,000000000,48
2012,0000004284,1,          ,                              ,                         ,  ,04,0000889265,0,CENTRAL NB                                                            ,JUNCTION CITY            ,KS                    ,0001064429,CENTRAL OF KS                 ,JUNCTION CITY            ,KS,UNITED STATES                           ,00002343550,000000000,20
2012,0000004418,1,          ,                              ,                         ,  ,02,0000244883,0,FIRST NB                                                              ,GRAHAM                   ,TX                    ,0001107700,FIRST GRAHAM BC               ,GRAHAM                   ,TX,UNITED STATES                           ,00003278550,000000000,48
2012,0000004596,1,          ,                              ,                         ,  ,03,0001939325,0,OLD SECOND NB                                                         ,AURORA                   ,IL                    ,0001206911,OLD SECOND BC                 ,AURORA                   ,IL,UNITED STATES                           ,00009361360,000000000,17
2012,0000004620,1,          ,                              ,                         ,  ,03,0000283245,0,FIRST NB OF BERLIN                                                    ,BERLIN                   ,WI                    ,0001889538,FIRST BERLIN BC               ,BERLIN                   ,WI,UNITED STATES                           ,00001119420,000000000,55
2012,0000004639,1,          ,                              ,                         ,  ,03,0000331215,0,WOODTRUST BK NA                                                       ,WISCONSIN RAPIDS         ,WI                    ,0001020582,WOODTRUST FC                  ,WISCONSIN RAPIDS         ,WI,UNITED STATES                           ,00008337490,000000000,55
2012,0000004701,1,          ,                              ,                         ,  ,02,0000109144,0,TEXAS HERITAGE NB                                                     ,DAINGERFIELD             ,TX                    ,0003220836,DAINGERFIELD HC               ,DAINGERFIELD             ,TX,UNITED STATES                           ,00008246530,000000000,48
2012,0000004742,1,          ,                              ,                         ,  ,04,0001733783,0,SUNFLOWER BK NA                                                       ,SALINA                   ,KS                    ,0001066713,SUNFLOWER FNCL                ,SALINA                   ,KS,UNITED STATES                           ,00004747590,000000000,20
2012,0000004860,1,          ,                              ,                         ,  ,04,0000132168,0,MIDLAND NB OF NEWTON                                                  ,NEWTON                   ,KS                    ,0001928437,MIDLAND FC                    ,NEWTON                   ,KS,UNITED STATES                           ,00005766530,000000000,20
2012,0000004934,1,          ,                              ,                         ,  ,03,0000355782,0,FIRST NB OF CARMI                                                     ,CARMI                    ,IL                    ,0001098929,SOUTHERN IL BANCORP           ,CARMI                    ,IL,UNITED STATES                           ,00002091480,000000000,17
2012,0000004975,1,          ,                              ,                         ,  ,03,0000904578,0,BANK FIRST NAT                                                        ,MANITOWOC                ,WI                    ,0001208009,FIRST MANITOWOC BC            ,MANITOWOC                ,WI,UNITED STATES                           ,00005949470,000000000,55
2012,0000004994,1,          ,                              ,                         ,  ,03,0000275023,0,FIRST NB                                                              ,VANDALIA                 ,IL                    ,0001099654,FIRST VANDALIA CORP           ,VANDALIA                 ,IL,UNITED STATES                           ,00001374470,000000000,17
2012,0000005073,1,          ,                              ,                         ,  ,01,0000388197,0,FARMERS AND MERCHANTS BK OF WE                                        ,KITTANNING               ,PA                    ,0002264404,FARMERS AND MERCHANTS BC OF PA,KITTANNING               ,PA,UNITED STATES                           ,00000188270,000000000,42
2012,0000005203,1,          ,                              ,                         ,  ,02,0000244209,0,WAGGONER NB                                                           ,VERNON                   ,TX                    ,0003386321,WAGGONER NAT BSHRS            ,VERNON                   ,TX,UNITED STATES                           ,00005482670,000000000,48
2012,0000005224,1,          ,                              ,                         ,  ,02,0000066160,0,FIRST NB OF PAWNEE                                                    ,PAWNEE                   ,OK                    ,0001055397,GEORGE MADISON CORP           ,PAWNEE                   ,OK,UNITED STATES                           ,00006396510,000000000,40
2012,0000005263,1,          ,                              ,                         ,  ,02,0001053209,0,FIRST CITIZENS NB                                                     ,DYERSBURG                ,TN                    ,0001098796,FIRST CITIZENS BSHRS          ,DYERSBURG                ,TN,UNITED STATES                           ,00001338500,000000000,47
2012,0000005267,1,          ,                              ,                         ,  ,03,0000175366,0,RIDDELL NB                                                            ,BRAZIL                   ,IN                    ,0001141478,RNB CORP                      ,BRAZIL                   ,IN,UNITED STATES                           ,00003190470,000000000,18
2012,0000005275,1,          ,                              ,                         ,  ,02,0000189505,0,CITY NB                                                               ,TAYLOR                   ,TX                    ,0001109825,CNB FNCL CORP                 ,TAYLOR                   ,TX,UNITED STATES                           ,00001819630,000000000,48
2012,0000005288,1,          ,                              ,                         ,  ,02,0000192103,0,FIRST NB                                                              ,GILMER                   ,TX                    ,0001246515,FIRST GILMER BSHRS            ,GILMER                   ,TX,UNITED STATES                           ,00004459550,000000000,48
2012,0000005304,1,          ,                              ,                         ,  ,03,0000092311,0,FIRST NB OF OGDEN                                                     ,OGDEN                    ,IL                    ,0001204618,LONGVIEW CAP CORP             ,NEWMAN                   ,IL,UNITED STATES                           ,00008536440,000000000,17
2012,0000005347,1,          ,                              ,                         ,  ,02,0002039239,0,STILLWATER NB&TC                                                      ,STILLWATER               ,OK                    ,0001062621,SOUTHWEST BC                  ,STILLWATER               ,OK,UNITED STATES                           ,00003983500,000000000,40
2012,0000005413,1,          ,                              ,                         ,  ,04,0000149523,0,RAWLINS NB                                                            ,RAWLINS                  ,WY                    ,0002043346,CARBON CTY HC                 ,RAWLINS                  ,WY,UNITED STATES                           ,00005480520,000000000,56
2012,0000005425,1,          ,                              ,                         ,  ,03,0000203200,0,LIBERTY NB                                                            ,ADA                      ,OH                    ,0001246579,LIBERTY BSHRS                 ,ADA                      ,OH,UNITED STATES                           ,00001308130,000000000,39
2012,0000005466,1,          ,                              ,                         ,  ,02,0000313430,0,FIRST NB                                                              ,SONORA                   ,TX                    ,0002184333,FIRST SONORA BSHRS            ,SONORA                   ,TX,UNITED STATES                           ,00005913660,000000000,48
2012,0000005481,1,          ,                              ,                         ,  ,01,0000490231,0,FARMERS NB                                                            ,EMLENTON                 ,PA                    ,0001480944,EMCLAIRE FNCL CORP            ,EMLENTON                 ,PA,UNITED STATES                           ,00001195280,000000000,42
2012,0000005484,1,          ,                              ,                         ,  ,02,0000322254,0,CITIZENS NB                                                           ,CAMERON                  ,TX                    ,0003137729,CENTRAL TX FNCL CORP          ,CAMERON                  ,TX,UNITED STATES                           ,00000593520,000000000,48
2012,0000005528,1,          ,                              ,                         ,  ,02,0000218265,0,FIRST NB OF MANCHESTER                                                ,MANCHESTER               ,TN                    ,0001085488,FCB CORP                      ,MANCHESTER               ,TN,UNITED STATES                           ,00002902300,000000000,47
2012,0000005547,1,          ,                              ,                         ,  ,02,0000386817,0,FIRST NB&TC                                                           ,CHICKASHA                ,OK                    ,0001065163,FIRST INDEPENDENT BC          ,CHICKASHA                ,OK,UNITED STATES                           ,00001541540,000000000,40
2012,0000005552,1,          ,                              ,                         ,  ,03,0001788701,0,PEOPLES BK NA                                                         ,MARIETTA                 ,OH                    ,0001070578,PEOPLES BC                    ,MARIETTA                 ,OH,UNITED STATES                           ,00005771280,000000000,39
2012,0000005559,1,          ,                              ,                         ,  ,04,0000061264,0,FIRST NB OF SOUTHERN KS                                               ,MOUNT HOPE               ,KS                    ,0001067653,MOUNT HOPE BSHRS              ,MOUNT HOPE               ,KS,UNITED STATES                           ,00003297560,000000000,20
2012,0000005581,1,          ,                              ,                         ,  ,02,0001328143,0,AUSTIN BK TX NA                                                       ,JACKSONVILLE             ,TX                    ,0003035227,JSA FAM LP                    ,JACKSONVILLE             ,TX,UNITED STATES                           ,00005483510,000000000,48
2012,0000005584,1,          ,                              ,                         ,  ,03,0000068684,0,FIRST NB OF CHILLICOTHE                                               ,CHILLICOTHE              ,IL                    ,0001206500,FIRST CHILLICOTHE CORP        ,CHILLICOTHE              ,IL,UNITED STATES                           ,00001503340,000000000,17
2012,0000005599,1,          ,                              ,                         ,  ,01,0000342169,0,MARS NB                                                               ,MARS                     ,PA                    ,0000000000,                              ,                         ,  ,                                        ,00009786220,000000000,42
